Species	RSD	ANI	Reads	Sample
Paenibacillus senegalensis	1.0409977275966813	72.28183333333334	18	CRF2D44
Paenibacillus senegalimassiliensis	0.49088806818566094	84.63288372093024	43	CRF2D44
Paenibacillus silvae	1.4142135623730951	76.9504	5	CRF2D44
Paenibacillus sinopodophylli	0.7682526539535405	74.36858695652174	46	CRF2D44
Paenibacillus solani	1.6101529717988265	78.55266666666667	3	CRF2D44
Paenibacillus sonchi	0.6324555320336759	78.45776	25	CRF2D44
Paenibacillus sophorae	0.9040262963743211	76.694	11	CRF2D44
Paenibacillus stellifer	0.838419850555191	77.41560714285714	28	CRF2D44
Paenibacillus swuensis	1.4142135623730951	71.3572	5	CRF2D44
Paenibacillus taichungensis	0.7297563831157798	80.48953846153846	13	CRF2D44
Paenibacillus taihuensis	0.9728833730787924	75.78244444444444	9	CRF2D44
Paenibacillus taiwanensis	0.8198497637473576	72.17366666666666	9	CRF2D44
Paenibacillus terrae	1.2688488185213551	76.41164285714285	14	CRF2D44
Paenibacillus terrigena	1.247219128924647	77.6964	10	CRF2D44
Paenibacillus thermoaerophilus	0.9035079029052513	77.32628571428572	14	CRF2D44
Paenibacillus thermophilus	0.9099159635010484	75.51031578947368	19	CRF2D44
Paenibacillus thiaminolyticus	1.5133570078162575	76.98842857142857	7	CRF2D44
Paenibacillus tianmuensis	1.6457014715109581	74.033	8	CRF2D44
Paenibacillus tuaregi	0.6900655593423543	77.76657142857142	14	CRF2D44
Paenibacillus typhae	0.4124709991523973	77.9894347826087	46	CRF2D44
Paenibacillus tyrfis	1.0540925533894598	71.452	5	CRF2D44
Paenibacillus uliginis	0.9558139185602919	74.76273333333333	15	CRF2D44
Paenibacillus validus	1.0061539042374907	76.66926666666667	15	CRF2D44
Paenibacillus vortex	2.1081851067789192	70.237	2	CRF2D44
Paenibacillus whitsoniae	0.8461970117626564	74.93886666666667	15	CRF2D44
Paenibacillus wulumuqiensis	0.9642122253007899	76.74014285714286	7	CRF2D44
Paenibacillus wynnii	0.8148845426702924	74.11076923076924	13	CRF2D44
Paenibacillus xerothermodurans	1.4142135623730951	73.517	5	CRF2D44
Paenibacillus xylanexedens	0.6718548123582124	80.2613125	16	CRF2D44
Paenibacillus xylaniclasticus	1.2909944487358054	75.174	8	CRF2D44
Paenibacillus yonginensis	0.5792131234813747	75.64015789473684	19	CRF2D44
Paenibacillus zanthoxyli	1.4142135623730951	79.8168	5	CRF2D44
Pantoea agglomerans	0.5240499688641008	82.25021428571428	42	CRF2D44
Pantoea allii	0.49304851929947624	80.0981551724138	58	CRF2D44
Pantoea ananatis	1.3955365686926036	78.4008947368421	76	CRF2D44
Pantoea anthophila	0.2338024044354943	94.93363321799308	289	CRF2D44
Pantoea brenneri	0.4492683537641012	78.77663492063492	63	CRF2D44
Pantoea carbekii	0.8606629658238704	75.71383333333333	12	CRF2D44
Pantoea coffeiphila	0.24342425782586227	84.77714126394052	538	CRF2D44
Pantoea conspicua	0.7878536068956535	78.47461111111112	36	CRF2D44
Pantoea cypripedii	0.3510253249117153	86.5990203313253	1328	CRF2D44
Pantoea deleyi	0.5233836452693438	79.83784210526316	57	CRF2D44
Pantoea dispersa	0.24621973563021174	92.89351587301587	378	CRF2D44
Pantoea endophytica	0.42491829279939874	81.8035125	160	CRF2D44
Pantoea eucalypti	0.5685246743755151	81.28246341463415	41	CRF2D44
Pantoea eucrina	0.5240554099832955	81.73215957446808	94	CRF2D44
Pantoea latae	0.5097472631457065	81.64938834951457	103	CRF2D44
Pantoea rodasii	0.20636293687497922	87.18696638655462	476	CRF2D44
Pantoea rwandensis	0.42394455502918743	84.0842299270073	274	CRF2D44
Pantoea septica	0.536292702601655	81.04891228070176	57	CRF2D44
Pantoea sesami	0.3183749737104762	90.19580630630631	222	CRF2D44
Pantoea stewartii subsp. indologenes	0.4350551552467886	79.55881632653062	49	CRF2D44
Pantoea stewartii subsp. stewartii	1.1173395449477606	82.57365384615385	78	CRF2D44
Pantoea vagans	0.4865042554105199	81.41026923076923	52	CRF2D44
Pantoea wallisii	0.15891043154093204	82.372625	88	CRF2D44
Paracoccus aestuarii	0.6085806194501846	79.30378888888889	90	CRF2D44
Paracoccus alcaliphilus	0.5327160878341478	81.04480379746836	158	CRF2D44
Paracoccus alkenifer	0.5826715823167509	79.34871666666666	60	CRF2D44
Paracoccus aminophilus	0.5538080873483959	81.05449545454546	220	CRF2D44
Paracoccus aminovorans	0.34435372051805807	81.90266666666666	135	CRF2D44
Paracoccus bengalensis	0.6368475843394653	79.86694791666666	96	CRF2D44
Paracoccus chinensis	1.1058885703189674	77.18997014925372	67	CRF2D44
Paracoccus contaminans	0.6447187065178157	77.99366666666667	39	CRF2D44
Paracoccus denitrificans	0.3930825471690252	79.1150875	160	CRF2D44
Paracoccus gahaiensis	0.36273812505500586	77.60443421052632	76	CRF2D44
Paracoccus haeundaensis	0.4519330767377983	79.39875609756098	41	CRF2D44
Paracoccus halophilus	0.45643546458763845	80.84978333333333	120	CRF2D44
Paracoccus hibiscisoli	0.32886506254746883	79.38356060606061	66	CRF2D44
Paracoccus homiensis	0.6254250255506523	80.90367857142857	56	CRF2D44
Paracoccus isoporae	0.28414464208214585	79.62260294117647	68	CRF2D44
Paracoccus laeviglucosivorans	0.46742264042045617	80.39593706293707	143	CRF2D44
Paracoccus lutimaris	0.22561435108082092	79.18426262626262	99	CRF2D44
Paracoccus marcusii	0.47485492014315794	79.03118181818182	33	CRF2D44
Paracoccus marinus	0.6130720502684018	79.04035555555555	45	CRF2D44
Paracoccus mutanolyticus	0.415739709641549	80.67386666666667	60	CRF2D44
Paracoccus pantotrophus	0.5346961146508754	78.40931578947368	114	CRF2D44
Paracoccus salipaludis	0.5400617248673217	77.8994875	80	CRF2D44
Paracoccus saliphilus	0.664605868330606	76.24486666666667	45	CRF2D44
Paracoccus sanguinis	0.32083898770398134	78.75429824561404	57	CRF2D44
Paracoccus sediminilitoris	0.5731545429645426	77.91358823529411	51	CRF2D44
Paracoccus sediminis	0.32637662648392346	80.20534567901234	81	CRF2D44
Paracoccus seriniphilus	0.7296648323499393	78.17055421686747	83	CRF2D44
Paracoccus siganidrum	0.3049107527467153	81.29647533632287	223	CRF2D44
Paracoccus solventivorans	0.45492894196357375	79.50646774193548	62	CRF2D44
Paracoccus sphaerophysae	0.43700368673756307	79.22584375	64	CRF2D44
Paracoccus thiocyanatus	0.49587627105590215	78.5565	66	CRF2D44
Paracoccus tibetensis	0.6057938383351077	77.3508524590164	61	CRF2D44
Paracoccus versutus	0.5023966506964966	80.96452517985611	139	CRF2D44
Paracoccus yeei	0.37703083135857407	79.96171317829457	129	CRF2D44
Paracoccus zeaxanthinifaciens	0.26884737596752895	79.83657142857143	56	CRF2D44
Paracoccus zhejiangensis	0.6369016713567898	79.1266	105	CRF2D44
Paralactobacillus selangorensis	2.556780715306386	91.96111190168176	1546	CRF2D44
Paucilactobacillus hokkaidonensis	1.5173933846486267	73.29398711864407	1475	CRF2D44
Paucilactobacillus nenjiangensis	2.0023772140447167	96.14413457627118	2950	CRF2D44
Paucilactobacillus oligofermentans	1.2991170577546822	82.81984856396866	766	CRF2D44
Paucilactobacillus suebicus	1.7569778096856834	87.00456445993031	3157	CRF2D44
Paucilactobacillus vaccinostercus	0.17292204157817453	97.84534262263529	72736	CRF2D44
Paucilactobacillus wasatchensis	1.2198354789696129	90.65798500394634	1267	CRF2D44
Pectobacterium aquaticum	0.2564984584400727	89.30606808510639	470	CRF2D44
Pectobacterium atrosepticum	0.2537166735480084	84.81190946502058	243	CRF2D44
Pectobacterium betavasculorum	0.34065137502072146	86.8859908675799	219	CRF2D44
Pectobacterium carotovorum	0.07737578179221344	91.8426560283688	1128	CRF2D44
Pectobacterium fontis	0.2801968364238102	84.16397356828193	227	CRF2D44
Pectobacterium parmentieri	0.18853425050646327	84.59892268041237	194	CRF2D44
Pectobacterium peruviense	0.3234023733953733	85.12288789237668	223	CRF2D44
Pectobacterium polaris	0.15213730256090516	89.69304499274311	689	CRF2D44
Pectobacterium polonicum	0.27994935938563603	85.60010041841004	239	CRF2D44
Pectobacterium punjabense	0.37053502990641335	86.50309625668449	187	CRF2D44
Pectobacterium wasabiae	0.239131089273624	83.6333966480447	179	CRF2D44
Pectobacterium zantedeschiae	0.30203894607071596	86.03760305343512	262	CRF2D44
Pediococcus acidilactici	2.3528424869920728	71.17078545454545	275	CRF2D44
Pediococcus argentinicus	1.9301264082449006	87.65800818330605	611	CRF2D44
Pediococcus cellicola	1.067553101839224	85.86877884615384	208	CRF2D44
Pediococcus claussenii	2.8424806947401637	95.15038603351955	1790	CRF2D44
Pediococcus damnosus	1.3600915808752096	93.36220555555556	1800	CRF2D44
Pediococcus ethanolidurans	1.4927549668293942	89.71037240356083	674	CRF2D44
Pediococcus inopinatus	1.8862135923820385	92.62313198573128	841	CRF2D44
Pediococcus lolii	1.840800356736376	72.28536666666666	360	CRF2D44
Pediococcus parvulus	1.3019938091531764	90.75846554621849	1190	CRF2D44
Pediococcus pentosaceus	1.7487544496569325	94.63048059701492	670	CRF2D44
Pediococcus stilesii	2.214447647735149	72.68855072463768	345	CRF2D44
Pedobacter africanus	0.37595342640279633	71.85185106382978	47	CRF2D44
Pedobacter agri	0.3023366238403877	74.03199224806201	129	CRF2D44
Pedobacter alluvionis	0.3058703355013876	72.9741170212766	94	CRF2D44
Pedobacter antarcticus	0.4317927145630299	73.67158333333333	84	CRF2D44
Pedobacter arcticus	0.5808272456448356	73.86236538461539	104	CRF2D44
Pedobacter bauzanensis	0.506197419654031	72.93896428571429	140	CRF2D44
Pedobacter borealis	0.4562151128202662	73.39003703703703	81	CRF2D44
Pedobacter caeni	0.5443310539518174	73.02843333333334	90	CRF2D44
Pedobacter chitinilyticus	0.3662824289170462	73.61466019417476	103	CRF2D44
Pedobacter cryoconitis	0.22245167217722464	72.55980303030303	132	CRF2D44
Pedobacter duraquae	0.5178329351057629	72.24676811594203	69	CRF2D44
Pedobacter ginsengisoli	0.5294275937244618	73.73960439560439	91	CRF2D44
Pedobacter ginsenosidimutans	0.42813028442098977	72.44746428571429	84	CRF2D44
Pedobacter glucosidilyticus	0.40443612354712544	73.03503804347827	184	CRF2D44
Pedobacter hartonius	0.5265394525783746	72.20256862745099	51	CRF2D44
Pedobacter heparinus	0.6832262868961142	73.14251923076922	52	CRF2D44
Pedobacter insulae	0.45325469089113113	72.78764583333333	96	CRF2D44
Pedobacter jejuensis	0.4004836841060328	73.42067955801105	181	CRF2D44
Pedobacter jeongneungensis	0.4823265376162594	73.562525	80	CRF2D44
Pedobacter kyonggii	0.32577827171222273	73.3257340425532	94	CRF2D44
Pedobacter kyungheensis	0.5714944468477168	71.920109375	64	CRF2D44
Pedobacter lusitanus	0.3933880022946968	72.51644680851064	141	CRF2D44
Pedobacter luteus	0.8463073229366048	73.24121739130435	46	CRF2D44
Pedobacter metabolipauper	0.41769844703303705	74.05940909090909	66	CRF2D44
Pedobacter namyangjuensis	0.34125571038549485	73.07847101449275	138	CRF2D44
Pedobacter nanyangensis	0.4581228472908512	76.3486	60	CRF2D44
Pedobacter nutrimenti	0.4703787360437219	74.2128131868132	91	CRF2D44
Pedobacter nyackensis	0.3391325790994181	73.72897560975609	82	CRF2D44
Pedobacter oryzae	0.3980202744696416	73.554296875	64	CRF2D44
Pedobacter panaciterrae	0.2811221077560424	74.0926043956044	91	CRF2D44
Pedobacter psychrophilus	0.45660820226287546	72.79570353982301	226	CRF2D44
Pedobacter psychrotolerans	0.36244705763773283	73.05223899371069	159	CRF2D44
Pedobacter rhizosphaerae	0.42906336063132405	73.51810638297873	94	CRF2D44
Pedobacter ruber	0.37075524356231676	73.31621739130435	69	CRF2D44
Pedobacter soli	0.3242421352566927	74.01348051948052	77	CRF2D44
Pedobacter steynii	0.6395335076567966	73.12538095238095	63	CRF2D44
Pedobacter suwonensis	0.45314610868635546	73.55135714285714	84	CRF2D44
Pedobacter terrae	0.4496576341020728	73.49286904761905	84	CRF2D44
Pedobacter tournemirensis	0.4823265376162594	73.5328875	80	CRF2D44
Pedobacter ureilyticus	0.4528884665135927	76.22390066225165	151	CRF2D44
Pedobacter westerhofensis	0.21771357273668168	72.1873894736842	95	CRF2D44
Pedobacter xixiisoli	0.30377760454249053	75.08406565656566	198	CRF2D44
Pedobacter yonginense	0.36099118382086864	73.76477528089887	89	CRF2D44
Pedobacter yulinensis	0.6540825221862192	74.92313157894736	38	CRF2D44
Phytomonas francai	1.104921028901948	79.27088888888889	9	CRF2D44
Phytomonas serpens	0.5752448100415608	95.0402191011236	178	CRF2D44
Phytophthora agathidicida	1.6964048278073456	90.33135483870967	31	CRF2D44
Phytophthora cactorum	1.8860272440853285	86.72725	24	CRF2D44
Phytophthora cambivora	2.816890450256396	96.17073873873873	111	CRF2D44
Phytophthora capsici	1.405456737852613	88.59616666666666	6	CRF2D44
Phytophthora cinnamomi	1.4534382866924875	81.24961111111111	18	CRF2D44
Phytophthora colocasiae	0.9446649221358043	81.3409411764706	51	CRF2D44
Phytophthora cryptogea	1.258762841911136	80.38315384615385	13	CRF2D44
Phytophthora fragariae	1.699673171197595	78.72879999999999	5	CRF2D44
Phytophthora infestans	0.9258200997725515	83.88914285714286	35	CRF2D44
Phytophthora kernoviae	2.211083193570267	72.9238	10	CRF2D44
Phytophthora lateralis	0.4086694216486657	78.835	219	CRF2D44
Phytophthora litchii	0.7071760168309034	87.08048101265823	79	CRF2D44
Phytophthora megakarya	0.938083151964686	91.15606	50	CRF2D44
Phytophthora multivora	1.8392161508052054	87.30746666666667	15	CRF2D44
Phytophthora nicotianae	1.7981578851937843	82.63147058823529	17	CRF2D44
Phytophthora palmivora	0.09632214482876873	98.79821651257794	4651	CRF2D44
Phytophthora parasitica	0.9728833730787924	80.12044444444444	9	CRF2D44
Phytophthora pinifolia	1.4907119849998598	75.8535	10	CRF2D44
Phytophthora pisi	1.1653431646335017	77.82566666666666	6	CRF2D44
Phytophthora plurivora	1.9420675316728444	88.77811764705882	17	CRF2D44
Phytophthora pluvialis	1.5797804182555097	84.60872413793103	29	CRF2D44
Phytophthora ramorum	1.656431155326294	91.70428571428572	14	CRF2D44
Phytophthora rubi	1.1653431646335017	77.92916666666667	6	CRF2D44
Phytophthora sojae	1.4998856838012284	91.2816111111111	18	CRF2D44
Pichia exigua	0.4071805841698879	81.40933802816902	355	CRF2D44
Pichia fermentans	0.11671225556688668	78.94072665916761	889	CRF2D44
Pichia heedii	0.46577209150935084	81.2647577092511	227	CRF2D44
Pichia kluyveri	0.0836977358236217	97.03894592413236	6195	CRF2D44
Pichia kudriavzevii	0.28579525901496605	97.48561224489796	196	CRF2D44
Pichia manshurica	0.15099938021944312	97.40444699331849	4490	CRF2D44
Pichia membranifaciens	0.46354722850843494	77.77898181818182	110	CRF2D44
Pichia nakasei	0.2866900194442552	83.05306147540983	244	CRF2D44
Pichia norvegensis	0.5921946001479956	83.660275	80	CRF2D44
Pichia occidentalis	0.20776656560982884	98.005918788713	1453	CRF2D44
Pichia terricola	0.8288997707394862	84.74222142857143	140	CRF2D44
Plasmodium berghei	0.4179667218278933	76.087765625	64	CRF2D44
Plasmodium brasilianum	0.42120414467161543	74.21137634408602	93	CRF2D44
Plasmodium chabaudi	0.44853476114194624	76.08516923076922	65	CRF2D44
Plasmodium coatneyi	0.5803782357305264	76.62555555555555	27	CRF2D44
Plasmodium cynomolgi	1.0061539042374907	78.57513333333334	15	CRF2D44
Plasmodium falciparum	0.12137679209824916	73.06654430379747	316	CRF2D44
Plasmodium fragile	0.9752240076973542	76.37005263157894	19	CRF2D44
Plasmodium gaboni	0.24734729981609457	73.33917928286853	251	CRF2D44
Plasmodium gallinaceum	0.19324370171423222	73.40323333333333	330	CRF2D44
Plasmodium gonderi	0.3516888903678257	75.867375	104	CRF2D44
Plasmodium inui	0.776895443089001	77.67816666666667	18	CRF2D44
Plasmodium knowlesi	0.8498365855987975	77.11855	20	CRF2D44
Plasmodium malariae	0.3518389369894641	75.11202325581395	86	CRF2D44
Plasmodium ovale	0.5128499759507442	77.30519491525423	118	CRF2D44
Plasmodium reichenowi	0.21063815297612384	73.5441006097561	328	CRF2D44
Plasmodium relictum	0.30490635514575	73.52712297734628	309	CRF2D44
Plasmodium vinckei	0.28192033785027454	76.15274576271186	59	CRF2D44
Plasmodium vivax	1.4817656874652712	78.96506451612903	62	CRF2D44
Plasmodium yoelii	0.36527500540780705	74.15488387096774	155	CRF2D44
Providencia alcalifaciens	0.561920998302549	76.15484375	64	CRF2D44
Providencia burhodogranariea	0.36842269870217914	76.19775342465753	146	CRF2D44
Providencia heimbachae	0.29392632375355765	76.19584415584416	77	CRF2D44
Providencia rettgeri	0.24549393526287286	80.55908411214953	107	CRF2D44
Providencia rustigianii	0.648581574778396	78.67442857142858	98	CRF2D44
Providencia siddallii	0.9162456945817024	75.12843333333333	30	CRF2D44
Providencia sneebia	0.2433321074699173	92.9828795180723	498	CRF2D44
Providencia stuartii	0.30303030303030304	80.51873636363636	110	CRF2D44
Pseudoalteromonas agarivorans	1.2909944487358054	79.2985	4	CRF2D44
Pseudoalteromonas aliena	1.1486707293408518	74.973375	8	CRF2D44
Pseudoalteromonas amylolytica	1.0540925533894598	79.5436	5	CRF2D44
Pseudoalteromonas arabiensis	0.9217771979249537	72.94894117647058	17	CRF2D44
Pseudoalteromonas arctica	0.8606629658238704	74.13666666666667	12	CRF2D44
Pseudoalteromonas atlantica	1.245745744914816	74.50518181818182	11	CRF2D44
Pseudoalteromonas aurantia	1.1486707293408518	75.00775	8	CRF2D44
Pseudoalteromonas byunsanensis	1.4142135623730951	74.49640000000001	5	CRF2D44
Pseudoalteromonas carrageenovora	1.1761037176408067	75.10957142857143	7	CRF2D44
Pseudoalteromonas citrea	1.2909944487358054	72.23325	8	CRF2D44
Pseudoalteromonas denitrificans	0.8198497637473575	75.54962962962964	27	CRF2D44
Pseudoalteromonas distincta	1.2909944487358054	73.49675	4	CRF2D44
Pseudoalteromonas donghaensis	1.2909944487358054	74.7345	8	CRF2D44
Pseudoalteromonas elyakovii	1.2909944487358054	72.43275	4	CRF2D44
Pseudoalteromonas espejiana	0.8148845426702924	74.42253846153847	13	CRF2D44
Pseudoalteromonas flavipulchra	3.162277660168379	67.316	2	CRF2D44
Pseudoalteromonas fuliginea	1.2219065248845984	72.3751875	16	CRF2D44
Pseudoalteromonas gelatinilytica	2.238601766389173	73.64671428571428	7	CRF2D44
Pseudoalteromonas haloplanktis	1.6101529717988265	76.53566666666667	6	CRF2D44
Pseudoalteromonas issachenkonii	1.4142135623730951	71.401	5	CRF2D44
Pseudoalteromonas lipolytica	1.6457014715109581	85.63612499999999	8	CRF2D44
Pseudoalteromonas luteoviolacea	0.7657804862272346	75.45508333333333	12	CRF2D44
Pseudoalteromonas marina	1.632993161855452	71.2923	10	CRF2D44
Pseudoalteromonas mariniglutinosa	1.6101529717988265	76.695	3	CRF2D44
Pseudoalteromonas neustonica	1.6101529717988265	69.098	3	CRF2D44
Pseudoalteromonas nigrifaciens	1.5133570078162575	71.86885714285714	7	CRF2D44
Pseudoalteromonas phenolica	0.7678340712665286	74.56621428571428	14	CRF2D44
Pseudoalteromonas piratica	1.0004590314678288	75.93527272727273	11	CRF2D44
Pseudoalteromonas piscicida	1.7480147469502523	72.43475	4	CRF2D44
Pseudoalteromonas porphyrae	1.4142135623730951	72.229	5	CRF2D44
Pseudoalteromonas profundi	0.9428090415820634	77.5492	10	CRF2D44
Pseudoalteromonas prydzensis	0.8198497637473576	77.425	9	CRF2D44
Pseudoalteromonas rubra	1.0540925533894598	73.495	5	CRF2D44
Pseudoalteromonas ruthenica	1.1653431646335017	81.46000000000001	6	CRF2D44
Pseudoalteromonas shioyasakiensis	1.1653431646335017	78.13016666666667	6	CRF2D44
Pseudoalteromonas spiralis	1.6101529717988265	82.08833333333334	3	CRF2D44
Pseudoalteromonas spongiae	1.1761037176408067	76.099	7	CRF2D44
Pseudoalteromonas telluritireducens	1.355261854357877	79.44200000000001	7	CRF2D44
Pseudoalteromonas tetraodonis	1.1653431646335017	74.8375	6	CRF2D44
Pseudoalteromonas translucida	0.9728833730787924	72.47755555555555	9	CRF2D44
Pseudoalteromonas tunicata	1.1109188607227682	73.76070588235294	17	CRF2D44
Pseudoalteromonas ulvae	1.0288411614225066	72.819	13	CRF2D44
Pseudoalteromonas undina	1.3333333333333333	74.8685	10	CRF2D44
Pseudomonas abietaniphila	0.7404081028663653	75.79491304347826	23	CRF2D44
Pseudomonas abyssii	0.6038073644245598	75.637625	16	CRF2D44
Pseudomonas acidophila	0.6488676155010197	74.00198507462686	67	CRF2D44
Pseudomonas aeruginosa	0.8969937018449043	77.74437931034483	29	CRF2D44
