Species	Covered_bases	Breadth	TotalBases	Average_coverage	Average_coverage_on_covered_area	Sample	Genus
Pseudomonas kuykendallii	485	0.01034032901008086	485	1.0340329010080861e-4	1	CRF2D7	Pseudomonas
Pseudomonas lactis	493	0.007322039174543304	493	7.322039174543304e-5	1	CRF2D7	Pseudomonas
Pseudomonas mandelii	353	0.005012952731405992	353	5.0129527314059924e-5	1	CRF2D7	Pseudomonas
Pseudomonas mediterranea	580	0.009177662455701955	2801	4.43217802386572e-4	4.8293103448275865	CRF2D7	Pseudomonas
Pseudomonas mendocina	5076	0.09904985509373052	5076	9.904985509373051e-4	1	CRF2D7	Pseudomonas
Pseudomonas monteilii	24068	0.3815041197784715	24686	0.0039130009559794525	1.025677247797906	CRF2D7	Pseudomonas
Pseudomonas mosselii	119543	1.9093751577263385	125017	0.01996807459186014	1.0457910542649924	CRF2D7	Pseudomonas
Pseudomonas nitroreducens	1424	0.02332461990615444	1424	2.332461990615444e-4	1	CRF2D7	Pseudomonas
Pseudomonas oleovorans subsp. lubricantis	1791	0.03743294048601375	1791	3.743294048601375e-4	1	CRF2D7	Pseudomonas
Pseudomonas oleovorans subsp. oleovorans	1137	0.023343346130085877	1137	2.3343346130085877e-4	1	CRF2D7	Pseudomonas
Pseudomonas oryzae	1322	0.02847791981074462	1322	2.847791981074462e-4	1	CRF2D7	Pseudomonas
Pseudomonas oryzihabitans	1256	0.024982148504551882	1256	2.4982148504551884e-4	1	CRF2D7	Pseudomonas
Pseudomonas plecoglossicida	3780	0.0706862985082386	4015	7.508081706629048e-4	1.062169312169312	CRF2D7	Pseudomonas
Pseudomonas psychrotolerans	1847	0.03222373425450993	1847	3.222373425450993e-4	1	CRF2D7	Pseudomonas
Pseudomonas punonensis	1820	0.03784068572312511	1820	3.7840685723125107e-4	1	CRF2D7	Pseudomonas
Pseudomonas putida	1407	0.022853148138914006	1407	2.2853148138914006e-4	1	CRF2D7	Pseudomonas
Pseudomonas reidholzensis	980	0.01590237628559759	1170	1.8985490055254266e-4	1.1938775510204083	CRF2D7	Pseudomonas
Pseudomonas rhizosphaerae	816	0.017403785963292086	1034	2.2053326821132375e-4	1.267156862745098	CRF2D7	Pseudomonas
Pseudomonas rhodesiae	557	0.008678987920936757	557	8.678987920936757e-5	1	CRF2D7	Pseudomonas
Pseudomonas saponiphila	506	0.006860224418819684	506	6.860224418819684e-5	1	CRF2D7	Pseudomonas
Pseudomonas seleniipraecipitans	672	0.014781696124841983	672	1.4781696124841983e-4	1	CRF2D7	Pseudomonas
Pseudomonas shirazica	1498	0.026858874365732522	1498	2.685887436573252e-4	1	CRF2D7	Pseudomonas
Pseudomonas sihuiensis	4957	0.09051621266434481	4957	9.051621266434482e-4	1	CRF2D7	Pseudomonas
Pseudomonas soli	13841	0.24519438665884605	14417	0.0025539827125645427	1.041615490210245	CRF2D7	Pseudomonas
Pseudomonas songnenensis	267	0.006178872098967481	488	1.129321941683944e-4	1.8277153558052435	CRF2D7	Pseudomonas
Pseudomonas straminea	15322	0.30691891627695855	15888	0.0031825660761051547	1.0369403472131575	CRF2D7	Pseudomonas
Pseudomonas taiwanensis	1891	0.034920650163043056	1891	3.4920650163043057e-4	1	CRF2D7	Pseudomonas
Pseudomonas thermotolerans	457	0.012179858937511194	457	1.2179858937511194e-4	1	CRF2D7	Pseudomonas
Pseudomonas toyotomiensis	4476	0.08153281695882593	4476	8.153281695882593e-4	1	CRF2D7	Pseudomonas
Pseudomonas wadenswilerensis	512	0.008580902999260231	512	8.580902999260232e-5	1	CRF2D7	Pseudomonas
Pseudomonas xinjiangensis	337	0.009527600639169125	516	1.458825498460317e-4	1.5311572700296736	CRF2D7	Pseudomonas
Pseudomonas zhaodongensis	565	0.011323918380403088	565	1.1323918380403088e-4	1	CRF2D7	Pseudomonas
Pseudopedobacter saltans	759	0.016374570787765715	759	1.6374570787765715e-4	1	CRF2D7	Pseudopedobacter
Rheinheimera aquimaris	4170	0.09700548488086935	7594	0.0017665699093173187	1.8211031175059953	CRF2D7	Rheinheimera
Rheinheimera baltica	1086	0.0249553801938385	1424	3.272234014367038e-4	1.3112338858195212	CRF2D7	Rheinheimera
Rheinheimera nanhaiensis	1186	0.029745147289893546	1186	2.9745147289893546e-4	1	CRF2D7	Rheinheimera
Rheinheimera pacifica	705	0.015814745399423267	705	1.5814745399423267e-4	1	CRF2D7	Rheinheimera
Rheinheimera perlucida	1157	0.028921934274966855	2765	6.911767352660618e-4	2.389801210025929	CRF2D7	Rheinheimera
Rheinheimera salexigens	1016	0.02951874280371692	1753	5.093145288869662e-4	1.7253937007874016	CRF2D7	Rheinheimera
Rheinheimera tuosuensis	2482	0.06171714401305162	8443	0.002099427263908923	3.4016921837228042	CRF2D7	Rheinheimera
Rhizobium album	473	0.006886298333661391	473	6.886298333661391e-5	1	CRF2D7	Rhizobium
Rhizobium endolithicum	664	0.01585600834064246	722	1.7241021117385326e-4	1.0873493975903614	CRF2D7	Rhizobium
Rhizobium flavum	1263	0.027108245607144213	1263	2.7108245607144213e-4	1	CRF2D7	Rhizobium
Rhizobium grahamii	814	0.011390928986233909	814	1.1390928986233908e-4	1	CRF2D7	Rhizobium
Rhizobium halotolerans	621	0.013208086922398768	621	1.3208086922398768e-4	1	CRF2D7	Rhizobium
Rhizobium ipomoeae	699	0.015938784123876504	699	1.5938784123876505e-4	1	CRF2D7	Rhizobium
Rhizobium larrymoorei	33279	0.6445255419319266	34060	0.0065965143057788445	1.023468253252802	CRF2D7	Rhizobium
Rhizobium marinum	429	0.008474946261136209	429	8.474946261136208e-5	1	CRF2D7	Rhizobium
Rhizobium mongolense	532	0.007423587976355035	532	7.423587976355035e-5	1	CRF2D7	Rhizobium
Rhizobium oryziradicis	529	0.010259385980597542	529	1.0259385980597543e-4	1	CRF2D7	Rhizobium
Rhizobium radiobacter	25188	0.35086189472388013	25383	0.0035357819095506787	1.0077417818008576	CRF2D7	Rhizobium
Rhizobium rosettiformans	1671	0.03357170381520013	1671	3.357170381520013e-4	1	CRF2D7	Rhizobium
Rhizobium selenitireducens	465	0.009343565307603231	465	9.34356530760323e-5	1	CRF2D7	Rhizobium
Rhizobium smilacinae	3330	0.05544408464063992	3620	6.027254846820315e-4	1.087087087087087	CRF2D7	Rhizobium
Rhizobium subbaraonis	1082	0.016452547856462617	1082	1.645254785646262e-4	1	CRF2D7	Rhizobium
Rhizobium taibaishanense	521	0.009616059003104454	521	9.616059003104455e-5	1	CRF2D7	Rhizobium
Rhizobium undicola	579	0.014006279844987495	579	1.4006279844987494e-4	1	CRF2D7	Rhizobium
Rhizobium vignae	402	0.006337646138316132	402	6.337646138316132e-5	1	CRF2D7	Rhizobium
Rhizobium yanglingense	3276	0.040953578318905615	41962	0.005245708343766537	12.80891330891331	CRF2D7	Rhizobium
Rhodobacter aestuarii	2091	0.05443680813381198	5210	0.0013563642772700163	2.491630798660928	CRF2D7	Rhodobacter
Rhodobacter azotoformans	480	0.010873258579680597	711	1.6106014271151885e-4	1.48125	CRF2D7	Rhodobacter
Rhodobacter blasticus	2280	0.06354454835154852	5602	0.0015613007011639243	2.4570175438596493	CRF2D7	Rhodobacter
Rhodobacter capsulatus	1729	0.04712684343912024	3186	8.683986304050728e-4	1.8426836321573163	CRF2D7	Rhodobacter
Rhodobacter maris	2812	0.07334868299726925	6275	0.0016367815996012251	2.2315078236130867	CRF2D7	Rhodobacter
Rhodobacter megalophilus	357	0.007348380978767295	357	7.348380978767295e-5	1	CRF2D7	Rhodobacter
Rhodobacter ovatus	589	0.015475300605743729	589	1.5475300605743728e-4	1	CRF2D7	Rhodobacter
Rhodobacter sphaeroides	511	0.011101511043830982	511	1.1101511043830982e-4	1	CRF2D7	Rhodobacter
Rhodobacter veldkampii	1700	0.05207607395415161	4635	0.0014198388398676042	2.726470588235294	CRF2D7	Rhodobacter
Rhodobacter vinaykumarii	1369	0.03932005316967307	1548	4.4461243467241714e-4	1.1307523739956173	CRF2D7	Rhodobacter
Rhodobacter viridis	1626	0.04203326211461431	2306	5.961174811580603e-4	1.4182041820418205	CRF2D7	Rhodobacter
Saccharomyces bayanus	821	0.006919328051495308	982	8.276224295454802e-5	1.1961023142509135	CRF2D7	Saccharomyces
Saccharomyces cerevisiae	143181	1.177755723916179	147475	0.012130766329648383	1.0299900126413422	CRF2D7	Saccharomyces
Saccharomyces jurei	1805	0.015118825593080955	2453	2.0546525861400323e-4	1.3590027700831024	CRF2D7	Saccharomyces
Saccharomyces kudriavzevii	1324	0.011832990036604514	1324	1.1832990036604515e-4	1	CRF2D7	Saccharomyces
Saccharomyces mikatae	567	0.004943222253811185	689	6.006843267858742e-5	1.215167548500882	CRF2D7	Saccharomyces
Saccharomyces paradoxus	9606	0.08090886785954604	11587	9.75943214541495e-4	1.2062252758692484	CRF2D7	Saccharomyces
Saccharomyces pastorianus	74142	0.38281343140128604	78456	0.004050876773491314	1.0581856437646677	CRF2D7	Saccharomyces
Saccharomyces uvarum	592	0.005157895644793152	603	5.253734921976809e-5	1.0185810810810811	CRF2D7	Saccharomyces
Scheffersomyces shehatae	1026	0.006125160307862736	2033	1.2136891721135421e-4	1.9814814814814814	CRF2D7	Scheffersomyces
Scheffersomyces stambukii	1441	0.010882726575384178	2510	1.895603310493705e-4	1.7418459403192228	CRF2D7	Scheffersomyces
Scheffersomyces stipitis	922	0.005971046640933312	1357	8.788189036601415e-5	1.4718004338394794	CRF2D7	Scheffersomyces
Schleiferilactobacillus harbinensis	3709	0.11831586348091075	33023	0.010534226906794597	8.903478026422217	CRF2D7	Schleiferilactobacillus
Schleiferilactobacillus perolens	13644	0.41230770532509725	117909	0.0356308921336682	8.641820580474935	CRF2D7	Schleiferilactobacillus
Secundilactobacillus collinoides	24506	0.6879381198173395	212404	0.05962654386749457	8.667428384885334	CRF2D7	Secundilactobacillus
Secundilactobacillus kimchicus	904	0.034859476591128806	1078	4.156915460756289e-4	1.1924778761061947	CRF2D7	Secundilactobacillus
Secundilactobacillus malefermentans	7913	0.3948756488526	22232	0.011094244187149	2.8095538986477946	CRF2D7	Secundilactobacillus
Secundilactobacillus mixtipabuli	8854	0.35259181265403994	14461	0.005758787217969359	1.6332730969053535	CRF2D7	Secundilactobacillus
Secundilactobacillus odoratitofui	452	0.016424788639860344	700	2.543661957500496e-4	1.5486725663716814	CRF2D7	Secundilactobacillus
Secundilactobacillus oryzae	13345	0.717321169601708	42269	0.022720455989430195	3.1674035219183216	CRF2D7	Secundilactobacillus
Secundilactobacillus paracollinoides	23977	0.6830118151899982	64226	0.01829549853709506	2.678650373274388	CRF2D7	Secundilactobacillus
Secundilactobacillus pentosiphilus	10191	0.37413034244435495	38461	0.014119740065501261	3.774016288882347	CRF2D7	Secundilactobacillus
Secundilactobacillus silagei	4541	0.171345558825749	22152	0.008358614444192891	4.878220656243118	CRF2D7	Secundilactobacillus
Secundilactobacillus silagincola	4501	0.171945296870183	7087	0.002707345742988196	1.5745389913352588	CRF2D7	Secundilactobacillus
Secundilactobacillus similis	18547	0.5370503032580917	94918	0.02748462861090826	5.1177009758990675	CRF2D7	Secundilactobacillus
Serratia ficaria	1533	0.029424336748002343	1744	3.347426176680762e-4	1.1376386170906718	CRF2D7	Serratia
Serratia fonticola	560	0.009332538512136716	560	9.332538512136716e-5	1	CRF2D7	Serratia
Serratia grimesii	567	0.011178363105171837	567	1.1178363105171836e-4	1	CRF2D7	Serratia
Serratia liquefaciens	1008	0.0190810830559036	1008	1.90810830559036e-4	1	CRF2D7	Serratia
Serratia marcescens subsp. marcescens	4008	0.07870471827716785	4008	7.870471827716786e-4	1	CRF2D7	Serratia
Serratia nematodiphiila	3646	0.07039873954204133	3646	7.039873954204133e-4	1	CRF2D7	Serratia
Serratia odorifera	1234	0.02342716666644518	1234	2.3427166666445179e-4	1	CRF2D7	Serratia
Serratia oryzae	1099	0.021923971099458227	2441	4.869555364310967e-4	2.221110100090992	CRF2D7	Serratia
Serratia proteamaculans subsp. proteamaculans	2598	0.04727369266313382	2736	4.978476640736494e-4	1.0531177829099307	CRF2D7	Serratia
Serratia quinivorans	755	0.012850405451567503	755	1.2850405451567503e-4	1	CRF2D7	Serratia
Serratia rubidaea	731	0.014745320478748885	1072	2.1623780510559242e-4	1.466484268125855	CRF2D7	Serratia
Serratia ureilytica	12916	0.23956849477682812	13203	0.002448918269230769	1.0222205017033137	CRF2D7	Serratia
Shewanella algidipiscicola	1885	0.04484544973324689	1892	4.5011984559842507e-4	1.0037135278514588	CRF2D7	Shewanella
Shewanella bicestrii	641	0.012808692486273117	1087	2.1720824855817283e-4	1.6957878315132606	CRF2D7	Shewanella
Shewanella chilikensis	284	0.006394584597427125	537	1.2091168763444953e-4	1.8908450704225352	CRF2D7	Shewanella
Shewanella violacea	381	0.007678196119669423	1163	2.343764327342661e-4	3.05249343832021	CRF2D7	Shewanella
Sphingobacterium alimentarium	2857	0.07987591135982518	2926	8.180501107415067e-4	1.024151207560378	CRF2D7	Sphingobacterium
Sphingobacterium alkalisoli	816	0.014117546917054741	816	1.411754691705474e-4	1	CRF2D7	Sphingobacterium
Sphingobacterium cellulitidis	2803	0.06086140492354218	3074	6.674561496074515e-4	1.0966821262932571	CRF2D7	Sphingobacterium
Sphingobacterium daejeonense	2386	0.050418786555469226	2542	5.37152369756927e-4	1.0653813914501258	CRF2D7	Sphingobacterium
Sphingobacterium deserti	829	0.01803788303575178	829	1.803788303575178e-4	1	CRF2D7	Sphingobacterium
Sphingobacterium detergens	6627	0.09842405663950239	7358	0.0010928085238470781	1.1103063226195866	CRF2D7	Sphingobacterium
Sphingobacterium faecium	1381	0.026072375100862903	2450	4.625439463947437e-4	1.7740767559739319	CRF2D7	Sphingobacterium
Sphingobacterium haloxyli	636	0.013548060145718334	842	1.7936268306123956e-4	1.3238993710691824	CRF2D7	Sphingobacterium
Sphingobacterium lactis	832	0.020807469881687527	832	2.0807469881687526e-4	1	CRF2D7	Sphingobacterium
Sphingobacterium mizutaii	4463	0.0959156234794913	4544	9.76564179006965e-4	1.0181492269773695	CRF2D7	Sphingobacterium
Sphingobacterium multivorum	80321	1.3365299608114727	87748	0.014601141793713362	1.0924664782559979	CRF2D7	Sphingobacterium
Sphingobacterium nematocida	1313	0.025998640863131115	2055	4.069094209728442e-4	1.5651180502665651	CRF2D7	Sphingobacterium
Sphingobacterium paludis	5007	0.10470908566194463	5561	0.0011629463258759217	1.11064509686439	CRF2D7	Sphingobacterium
Sphingobacterium paucimobilis	1540	0.030040814543031417	1734	3.3825176894556155e-4	1.125974025974026	CRF2D7	Sphingobacterium
Sphingobacterium psychroaquaticum	2802	0.062182223207550805	3257	7.227962205103248e-4	1.162384011420414	CRF2D7	Sphingobacterium
Sphingobacterium siyangense	190069	2.8167530033840635	207481	0.030747924695512095	1.0916088367908496	CRF2D7	Sphingobacterium
Sphingobacterium spiritivorum	503	0.009875308038932665	503	9.875308038932666e-5	1	CRF2D7	Sphingobacterium
Sphingobacterium thalpophilum	7284	0.123366858384365	8570	0.0014514744321169797	1.1765513454146073	CRF2D7	Sphingobacterium
Sphingobacterium wenxiniae	40922	1.0644576694562662	42574	0.011074292756813224	1.0403694834074582	CRF2D7	Sphingobacterium
Sphingobacterium yanglingense	3698	0.06741545585919248	4201	7.658527043387443e-4	1.1360194699837751	CRF2D7	Sphingobacterium
Sphingobium amiense	1422	0.031295667024666796	1673	3.681972639399968e-4	1.1765119549929677	CRF2D7	Sphingobium
Sphingobium chinhatense	1247	0.021324101895348422	1247	2.132410189534842e-4	1	CRF2D7	Sphingobium
Sphingobium chungbukense	1354	0.024544570420167153	1527	2.7680619668829574e-4	1.1277695716395864	CRF2D7	Sphingobium
Sphingobium cloacae	436	0.009587546392949547	436	9.587546392949547e-5	1	CRF2D7	Sphingobium
Sphingobium fanae	1183	0.02444016425938968	1183	2.444016425938968e-4	1	CRF2D7	Sphingobium
Sphingobium herbicidovorans	553	0.013039998604036316	553	1.3039998604036317e-4	1	CRF2D7	Sphingobium
Sphingobium hydrophobicum	699	0.015186946091990308	699	1.5186946091990308e-4	1	CRF2D7	Sphingobium
Sphingobium lactosutens	431	0.008040675745105728	431	8.040675745105728e-5	1	CRF2D7	Sphingobium
Sphingobium lucknowense	752	0.016926418921215398	752	1.6926418921215397e-4	1	CRF2D7	Sphingobium
Sphingobium xenophagum	409	0.009116400158701146	409	9.116400158701147e-5	1	CRF2D7	Sphingobium
Sphingobium yanoikuyae	57990	1.0481549382304345	59823	0.01081285960851169	1.0316088980858769	CRF2D7	Sphingobium
Sphingomonas adhaesiva	308	0.007660910205675541	441	1.0969030521762705e-4	1.4318181818181819	CRF2D7	Sphingomonas
Sphingomonas aeria	250	0.006661807988040723	488	1.300384919265549e-4	1.952	CRF2D7	Sphingomonas
Sphingomonas endophytica	590	0.01620142935050941	590	1.620142935050941e-4	1	CRF2D7	Sphingomonas
Sphingomonas laterariae	351	0.007942276170365671	351	7.94227617036567e-5	1	CRF2D7	Sphingomonas
Sphingomonas melonis	475	0.011596099316318397	475	1.1596099316318397e-4	1	CRF2D7	Sphingomonas
Sphingomonas paucimobilis	1284	0.02967138250617807	1284	2.967138250617807e-4	1	CRF2D7	Sphingomonas
Sphingomonas sanxanigenens	765	0.011625613308090301	765	1.1625613308090302e-4	1	CRF2D7	Sphingomonas
Sphingomonas spermidinifaciens	511	0.01405509984209329	511	1.405509984209329e-4	1	CRF2D7	Sphingomonas
Staphylococcus petrasii subsp. pragensis	523	0.01690057100017127	523	1.6900571000171268e-4	1	CRF2D7	Staphylococcus
Stenotrophomonas acidaminiphila	4002	0.10150867972768686	4419	0.0011208567109361525	1.1041979010494753	CRF2D7	Stenotrophomonas
Stenotrophomonas bentonitica	555	0.012714925191565814	555	1.2714925191565813e-4	1	CRF2D7	Stenotrophomonas
Stenotrophomonas chelatiphaga	800	0.020162641951300162	800	2.0162641951300162e-4	1	CRF2D7	Stenotrophomonas
Stenotrophomonas daejeonensis	1844	0.056136351666844754	1844	5.613635166684476e-4	1	CRF2D7	Stenotrophomonas
Stenotrophomonas ginsengisoli	397	0.01176605874375243	397	1.176605874375243e-4	1	CRF2D7	Stenotrophomonas
Stenotrophomonas humi	1158	0.028092824709264736	1414	3.430332827193466e-4	1.221070811744387	CRF2D7	Stenotrophomonas
Stenotrophomonas indicatrix	2180	0.047823829297886956	2180	4.7823829297886954e-4	1	CRF2D7	Stenotrophomonas
Stenotrophomonas koreensis	905	0.029868933141116022	905	2.986893314111602e-4	1	CRF2D7	Stenotrophomonas
Stenotrophomonas lactitubi	2555	0.052448783403767976	2555	5.244878340376798e-4	1	CRF2D7	Stenotrophomonas
Stenotrophomonas maltophilia	7754	0.15706775527004452	8517	0.0017252335202927124	1.0984008253804487	CRF2D7	Stenotrophomonas
Stenotrophomonas nitritireducens	1939	0.04867594647603971	2160	5.422384960714068e-4	1.11397627643115	CRF2D7	Stenotrophomonas
Stenotrophomonas panacihumi	766	0.01952510160827191	766	1.9525101608271913e-4	1	CRF2D7	Stenotrophomonas
Stenotrophomonas pavanii	6434	0.1454339635095019	6611	0.0014943486676427063	1.0275101025800435	CRF2D7	Stenotrophomonas
Stenotrophomonas pictorum	702	0.020999247078277834	702	2.0999247078277834e-4	1	CRF2D7	Stenotrophomonas
Stenotrophomonas rhizophila	2136	0.04594560178413483	2136	4.594560178413483e-4	1	CRF2D7	Stenotrophomonas
Stenotrophomonas terrae	1990	0.045121452665895595	1990	4.5121452665895594e-4	1	CRF2D7	Stenotrophomonas
Streptococcus parasuis	395	0.02099214734255358	395	2.099214734255358e-4	1	CRF2D7	Streptococcus
Streptococcus pseudoporcinus	574	0.026988078697989765	574	2.6988078697989766e-4	1	CRF2D7	Streptococcus
Streptomyces albidochromogenes	134	0.0018443810381112437	232	3.193256722700064e-5	1.7313432835820894	CRF2D7	Streptomyces
Streptomyces albidoflavus	56241	0.7938382086563244	57500	0.008116089151640022	1.0223858039508544	CRF2D7	Streptomyces
Streptomyces alfalfae	502	0.006067680992759637	502	6.067680992759637e-5	1	CRF2D7	Streptomyces
Streptomyces bacillaris	15312	0.19410679499282557	15572	0.001974027567677821	1.016980146290491	CRF2D7	Streptomyces
Streptomyces badius	549	0.007200143530730056	549	7.200143530730056e-5	1	CRF2D7	Streptomyces
Streptomyces barkulensis	1893	0.028923403097355745	10572	0.0016153101824894081	5.584786053882726	CRF2D7	Streptomyces
Streptomyces calvus	807	0.010077601276146505	807	1.0077601276146505e-4	1	CRF2D7	Streptomyces
Streptomyces cattleya	342	0.004224561377503469	342	4.2245613775034696e-5	1	CRF2D7	Streptomyces
Streptomyces cavourensis	48130	0.6321452076813063	49539	0.006506511831149852	1.0292748805318928	CRF2D7	Streptomyces
Streptomyces cyaneofuscatus	446	0.005646279336124148	446	5.6462793361241485e-5	1	CRF2D7	Streptomyces
Streptomyces daghestanicus	399	0.002677774891209523	542	3.6374786742745896e-5	1.3583959899749374	CRF2D7	Streptomyces
Streptomyces diastaticus	2766	0.035857306587360575	2788	3.614250569976908e-4	1.0079537237888647	CRF2D7	Streptomyces
